filename=: 1.jpg,  aircraft number=: 14 
x-pos         , y-pos         , x-pos         , y-pos         , direction
1451.85229, 39.53846, 1473.993, 53.77230, 1   
1244.67077, 131.2676, 1265.230, 140.7569, 0   
1279.46460, 178.7138, 1309.513, 178.7138, 1   
1213.04003, 145.5015, 1230.436, 156.5723, 0   
1243.08923, 117.0338, 1257.322, 120.1969, 0   
1116.56616, 232.4861, 1135.544, 238.8123, 1   
1132.38147, 248.3015, 1146.615, 248.3015, 1   


filename=: 22.jpg,  aircraft number=: 19 
x-pos         , y-pos         , x-pos         , y-pos         , direction
82.239998 , 306.8184, 104.3815, 286.2584, 0   
202.436920, 411.1999, 215.0892, 400.1292, 1   
224.578461, 431.7599, 237.2307, 422.2707, 1   
253.046143, 379.5692, 265.6984, 365.3353, 1   
275.187683, 404.8738, 286.2584, 392.2215, 1   
298.910767, 425.4338, 311.5630, 414.3630, 1   
317.889221, 447.5753, 332.1230, 434.9230, 1   
341.612305, 471.2984, 354.2646, 458.6461, 1   
362.172302, 493.4400, 377.9877, 479.2061, 1   
724.344604, 705.3661, 751.2307, 727.5076, 0   
827.144592, 604.1477, 858.7753, 615.2184, 0   
1064.37536, 589.9138, 1077.027, 604.1477, 0   
1246.25231, 654.7568, 1262.067, 668.9907, 1   
1368.03076, 616.7999, 1383.846, 631.0338, 0   
1391.75378, 482.3692, 1407.569, 466.5538, 1   
1420.22155, 510.8369, 1432.873, 496.6030, 1   
1450.27075, 427.0153, 1480.319, 396.9661, 0   
1527.76611, 363.7538, 1578.375, 316.3076, 0   
1606.84301, 279.9323, 1636.892, 243.5569, 0   


filename=: 23.jpg,  aircraft number=: 13 
x-pos         , y-pos         , x-pos         , y-pos         , direction
99.636925 , 468.1353, 120.1969, 468.1353, 1   
164.479996, 593.0769, 216.6707, 551.9569, 0   
469.716919, 464.9722, 510.8369, 510.8369, 1   
604.147705, 583.5877, 721.1815, 548.7938, 0   
659.501526, 706.9476, 751.2307, 680.0615, 0   
975.809204, 216.6707, 986.8800, 251.4646, 1   
1028.00000, 254.6276, 1108.658, 210.3446, 0   
939.433838, 485.5322, 1004.276, 468.1353, 1   
1116.56616, 433.3415, 1175.083, 414.3630, 0   
1143.45227, 506.0922, 1208.295, 487.1138, 0   
1387.00915, 537.7230, 1426.547, 526.6522, 1   
1548.32617, 509.2553, 1589.446, 498.1846, 0   
1523.02148, 642.1046, 1567.304, 634.1968, 0   


filename=: 24.jpg,  aircraft number=: 33 
x-pos         , y-pos         , x-pos         , y-pos         , direction
305.749237, 99.40615, 329.8476, 60.24615, 1   
420.216919, 21.08615, 430.7599, 57.23384, 1   
510.586151, 81.33230, 531.6723, 42.17230, 0   
497.030762, 188.2692, 519.6230, 146.0969, 1   
579.869202, 93.38153, 597.9430, 55.72769, 0   
637.103088, 121.9984, 652.1646, 85.85076, 0   
542.215393, 290.6876, 537.6968, 254.5399, 1   
164.170761, 313.2799, 132.5415, 256.0461, 0   
108.443077, 352.4400, 176.2200, 353.9461, 1   
191.281540, 290.6876, 224.4169, 231.9476, 0   
251.527695, 319.3045, 278.6384, 265.0830, 0   
364.489227, 381.0569, 397.6246, 322.3169, 0   
247.009232, 447.3276, 278.6384, 390.0938, 1   
310.267700, 472.9323, 332.8599, 426.2415, 1   
423.229218, 408.1676, 451.8461, 353.9461, 0   
480.463074, 436.7846, 507.5738, 387.0815, 0   
548.239990, 400.6369, 558.7830, 430.7599, 1   
953.395386, 236.4661, 994.0615, 221.4046, 0   
953.395386, 260.5646, 988.0369, 269.6015, 0   
274.119995, 864.5322, 301.2307, 917.2476, 0   
484.981537, 799.7677, 516.6107, 817.8415, 1   
417.204620, 900.6799, 466.9076, 926.2846, 1   
546.733826, 891.6430, 605.4738, 920.2600, 0   
579.869202, 832.9030, 634.0907, 861.5199, 0   
632.584595, 780.1876, 665.7199, 781.6938, 0   
665.719971, 951.8892, 694.3369, 896.1614, 0   
844.952271, 956.4076, 828.3845, 932.3092, 1   
1004.60461, 951.8892, 988.0369, 920.2600, 1   
992.555359, 896.1614, 1024.184, 912.7291, 0   
959.419983, 858.5076, 974.4815, 829.8907, 0   
1072.38147, 778.6815, 1066.356, 742.5338, 1   
1085.93689, 719.9415, 1110.035, 748.5584, 0   
948.876892, 727.4722, 969.9630, 689.8184, 1   


filename=: 25.jpg,  aircraft number=: 13 
x-pos         , y-pos         , x-pos         , y-pos         , direction
205.599991, 512.4184, 230.9046, 510.8369, 1   
210.344620, 556.7015, 235.6492, 556.7015, 1   
208.763077, 589.9138, 232.4861, 589.9138, 1   
317.889221, 515.5815, 343.1938, 517.1630, 1   
420.689240, 525.0707, 450.7384, 525.0707, 0   
425.433838, 559.8646, 447.5753, 559.8646, 0   
90.147690 , 812.9107, 94.89230, 773.3723, 1   
221.415375, 809.7476, 221.4153, 786.0245, 1   
283.095367, 814.4923, 284.6769, 787.6061, 1   
332.123077, 809.7476, 328.9599, 789.1876, 1   
365.335388, 811.3292, 365.3353, 786.0245, 1   
1238.61816, 589.5272, 1298.181, 566.6181, 1   
1603.67993, 657.9199, 1602.098, 582.0061, 1   


filename=: 26.jpg,  aircraft number=: 52 
x-pos         , y-pos         , x-pos         , y-pos         , direction
61.680000 , 779.6984, 109.1261, 798.6769, 1   
39.538460 , 861.9384, 47.44615, 882.4984, 1   
197.692307, 945.7600, 240.3938, 945.7600, 1   
131.267685, 997.9507, 151.8276, 988.4615, 0   
139.175385, 971.0645, 159.7353, 963.1569, 0   
153.409225, 947.3415, 170.8061, 941.0153, 0   
162.898453, 923.6184, 181.8769, 918.8738, 0   
96.473846 , 691.1323, 120.1969, 683.2246, 0   
72.750771 , 738.5784, 98.05538, 732.2523, 0   
115.452309, 668.9907, 124.9415, 656.3384, 0   
136.012299, 686.3876, 147.0830, 661.0830, 0   
306.818451, 563.0277, 325.7969, 574.0984, 1   
319.470764, 531.3969, 333.7046, 498.1846, 0   
357.427673, 539.3046, 363.7538, 517.1630, 0   
371.661530, 556.7015, 377.9877, 532.9784, 0   
387.476929, 547.2122, 398.5476, 528.2338, 0   
414.363068, 563.0277, 425.4338, 542.4677, 0   
670.572327, 657.9199, 692.7138, 637.3599, 0   
665.827698, 729.0892, 676.8984, 706.9476, 1   
588.332275, 784.4430, 602.5661, 754.3938, 1   
618.381531, 790.7692, 632.6153, 763.8830, 1   
561.446167, 880.9169, 577.2615, 849.2861, 0   
593.076904, 893.5692, 604.1477, 871.4276, 0   
564.609253, 942.5969, 570.9353, 926.7815, 1   
686.387695, 401.7107, 713.2738, 382.7323, 0   
778.116882, 382.7323, 790.7692, 351.1015, 1   
805.003052, 400.1292, 817.6553, 366.9169, 1   
835.052307, 404.8738, 844.5415, 382.7323, 1   
857.193848, 420.6892, 873.0092, 393.8030, 1   
887.243042, 433.3415, 898.3138, 404.8738, 1   
746.486145, 309.9815, 744.9046, 278.3507, 0   
771.790771, 314.7261, 782.8615, 287.8399, 0   
801.839966, 325.7969, 808.1661, 302.0738, 0   
828.726135, 343.1938, 841.3784, 314.7261, 0   
873.009216, 355.8461, 874.5907, 328.9599, 0   
822.399963, 186.6215, 805.0030, 147.0830, 0   
849.286133, 180.2953, 849.2861, 147.0830, 0   
888.824585, 192.9476, 876.1723, 153.4092, 0   
855.612305, 224.5784, 876.1723, 204.0184, 0   
922.036926, 230.9046, 922.0369, 205.5999, 1   
914.129211, 188.2030, 915.7107, 154.9907, 0   
934.689209, 181.8769, 947.3415, 162.8984, 0   
967.901550, 172.3876, 990.0430, 180.2953, 0   
959.993835, 232.4861, 948.9230, 205.5999, 1   
975.809204, 188.2030, 986.8800, 224.5784, 0   
1043.81543, 139.1753, 1045.396, 113.8707, 0   
1075.44616, 145.5015, 1072.283, 112.2892, 0   
1141.87072, 156.5723, 1140.289, 123.3600, 0   
1178.24609, 151.8276, 1170.338, 126.5230, 0   
1201.96923, 145.5015, 1194.061, 120.1969, 0   
1224.11071, 131.2676, 1216.203, 112.2892, 0   
1249.41540, 132.8492, 1247.833, 107.5446, 0   


filename=: 27.jpg,  aircraft number=: 10 
x-pos         , y-pos         , x-pos         , y-pos         , direction
1039.07080, 15.81538, 1108.658, 15.81538, 0   
836.633850, 510.8369, 836.6338, 441.2492, 0   
947.341553, 427.0153, 945.7600, 352.6830, 1   
1039.07080, 393.8030, 1037.489, 357.4276, 1   
1268.39379, 455.4830, 1273.138, 349.5199, 1   
1377.52002, 444.4122, 1375.938, 351.1015, 1   
1486.64611, 351.1015, 1483.483, 450.7384, 0   
607.310791, 398.5476, 605.7292, 370.0799, 1   
137.593842, 632.6153, 177.1323, 635.7784, 1   
142.338455, 548.7938, 183.4584, 553.5384, 1   


filename=: 28.jpg,  aircraft number=: 13 
x-pos         , y-pos         , x-pos         , y-pos         , direction
159.735382, 381.1507, 234.0676, 447.5753, 0   
302.073853, 891.9876, 352.6830, 980.5538, 0   
398.547699, 847.7045, 441.2492, 923.6184, 0   
439.667694, 461.8092, 512.4184, 526.6522, 1   
591.495361, 444.4122, 520.3261, 376.4061, 0   
594.658447, 294.1661, 667.4092, 363.7538, 1   
675.316895, 210.3446, 746.4861, 281.5138, 1   
751.230774, 142.3384, 827.1445, 207.1815, 1   
920.455383, 189.7846, 991.6245, 219.8338, 0   
831.889221, 428.5969, 904.6400, 458.6461, 0   
1039.07080, 501.3476, 1133.963, 545.6307, 1   
1121.31079, 308.3999, 1209.876, 349.5199, 1   
1470.83068, 300.4923, 1470.830, 373.2430, 1   


filename=: 29.jpg,  aircraft number=: 9 
x-pos         , y-pos         , x-pos         , y-pos         , direction
218.658463, 66.37846, 277.2276, 76.79077, 1   
48.156921 , 157.4861, 41.64923, 124.9476, 0   
231.673843, 174.4061, 286.3384, 144.4707, 1   
286.338470, 273.3230, 339.7015, 195.2307, 1   
320.178467, 393.0646, 395.6676, 378.7476, 1   
624.738464, 259.0061, 611.7230, 135.3600, 1   
747.083069, 244.6892, 728.8615, 124.9476, 1   
994.375366, 188.7230, 907.1723, 102.8215, 1   
687.212280, 709.3384, 765.3046, 697.6246, 1   


filename=: 30.jpg,  aircraft number=: 94 
x-pos         , y-pos         , x-pos         , y-pos         , direction
572.063110, 58.52307, 573.5261, 30.72461, 1   
605.713867, 54.13384, 605.7138, 27.79846, 1   
643.753845, 46.81846, 640.8276, 23.40923, 1   
675.941528, 21.94615, 677.4046, 48.28154, 0   
716.907715, 54.13384, 715.4446, 26.33538, 1   
752.021545, 45.35538, 752.0215, 24.87230, 1   
671.552307, 175.5692, 674.4784, 140.4553, 0   
586.693848, 276.5215, 583.7677, 261.8907, 1   
604.250793, 276.5215, 605.7138, 260.4277, 1   
595.472290, 289.6892, 595.4722, 275.0584, 0   
617.418457, 289.6892, 617.4184, 275.0584, 0   
626.196960, 276.5215, 626.1969, 261.8907, 1   
652.532349, 261.8907, 652.5323, 279.4476, 0   
639.364624, 286.7630, 637.9015, 273.5953, 0   
670.089233, 277.9846, 670.0892, 263.3538, 1   
724.223083, 291.1523, 724.2230, 276.5215, 0   
747.632324, 289.6892, 744.7061, 277.9846, 0   
757.873840, 277.9846, 757.8738, 266.2799, 1   
734.464600, 277.9846, 734.4646, 264.8169, 1   
702.276917, 291.1523, 702.2769, 276.5215, 0   
713.981567, 280.9107, 715.4446, 263.3538, 1   
692.035400, 276.5215, 692.0354, 264.8169, 1   
680.330811, 289.6892, 681.7938, 276.5215, 0   
658.384644, 291.1523, 658.3846, 282.3738, 0   
582.304626, 348.2123, 580.8415, 333.5815, 1   
596.935425, 358.4538, 596.9354, 342.3600, 0   
605.713867, 346.7492, 605.7138, 332.1184, 1   
617.418457, 359.9169, 617.4184, 343.8230, 0   
626.196960, 345.2861, 626.1969, 333.5815, 1   
649.606140, 348.2123, 649.6061, 332.1184, 1   
639.364624, 359.9169, 639.3646, 345.2861, 0   
661.310791, 361.3800, 658.3846, 342.3600, 0   
668.626160, 346.7492, 667.1630, 332.1184, 1   
702.276917, 359.9169, 700.8138, 342.3600, 0   
724.223083, 358.4538, 721.2969, 340.8969, 0   
737.390808, 352.6015, 735.9277, 335.0446, 1   
756.410767, 346.7492, 756.4107, 335.0446, 1   
756.410767, 415.5138, 754.9476, 403.8092, 1   
743.243103, 431.6076, 746.1692, 415.5138, 0   
722.760010, 430.1446, 721.2969, 412.5877, 0   
700.813843, 433.0707, 700.8138, 415.5138, 0   
681.793884, 430.1446, 681.7938, 412.5877, 0   
658.384644, 430.1446, 658.3846, 414.0507, 0   
636.438477, 425.7554, 637.9015, 414.0507, 0   
626.196960, 416.9769, 626.1969, 402.3461, 1   
607.176941, 416.9769, 605.7138, 402.3461, 1   
583.767700, 415.5138, 583.7677, 402.3461, 1   
595.472290, 427.2184, 594.0092, 412.5877, 0   
615.955383, 425.7554, 615.9553, 415.5138, 0   
594.009216, 495.9830, 592.5461, 482.8153, 0   
613.029236, 497.4461, 614.4923, 482.8153, 0   
629.123108, 485.7415, 624.7338, 472.5738, 1   
656.921570, 498.9092, 658.3846, 485.7415, 0   
583.767700, 557.4323, 580.8415, 539.8753, 1   
592.546143, 570.6000, 591.0830, 554.5061, 0   
614.492310, 566.2107, 613.0292, 553.0430, 0   
634.975403, 566.2107, 633.5123, 553.0430, 0   
645.216919, 555.9692, 643.7538, 541.3385, 1   
658.384644, 563.2846, 656.9215, 551.5800, 0   
594.009216, 683.2569, 594.0092, 665.7000, 1   
629.123108, 670.0892, 629.1231, 655.4584, 1   
667.163086, 681.7938, 665.7000, 667.1630, 0   
675.941528, 668.6261, 680.3308, 652.5323, 1   
703.739990, 671.5523, 702.2769, 655.4584, 1   
752.021545, 673.0153, 750.5584, 656.9215, 1   
725.686157, 671.5523, 724.2230, 655.4584, 1   
713.981567, 686.1831, 712.5184, 667.1630, 0   
740.316956, 684.7200, 738.8538, 667.1630, 0   
547.190796, 893.9400, 545.7277, 874.9200, 0   
557.432312, 880.7723, 558.8953, 866.1415, 1   
741.780029, 820.7861, 740.3169, 810.5446, 0   
716.907715, 826.6384, 725.6861, 812.0076, 0   
689.109253, 812.0076, 690.5723, 797.3769, 1   
721.296936, 753.4846, 721.2969, 737.3908, 0   
712.518494, 741.7800, 709.5923, 727.1492, 1   
692.035400, 741.7800, 687.6461, 731.5384, 1   
677.404602, 756.4107, 677.4046, 738.8538, 0   
658.384644, 753.4846, 656.9215, 740.3169, 0   
645.216919, 738.8538, 645.2169, 727.1492, 1   
624.733887, 738.8538, 623.2707, 725.6861, 1   
547.190796, 753.4846, 545.7277, 735.9277, 0   
555.969238, 737.3908, 557.4323, 722.7600, 1   
580.841553, 740.3169, 577.9154, 722.7600, 1   
591.083069, 750.5584, 594.0092, 738.8538, 0   
611.566162, 753.4846, 611.5661, 737.3908, 0   
547.190796, 822.2492, 547.1907, 810.5446, 0   
555.969238, 807.6184, 557.4323, 795.9138, 1   
569.136963, 825.1754, 567.6738, 807.6184, 0   
579.378479, 809.0815, 579.3784, 797.3769, 1   
602.787720, 812.0076, 601.3246, 794.4508, 1   
648.143066, 810.5446, 643.7538, 792.9877, 1   
655.458496, 822.2492, 656.9215, 812.0076, 0   
601.324646, 880.7723, 599.8615, 866.1415, 1   
623.270752, 874.9200, 623.2707, 864.6784, 1   


filename=: 31.jpg,  aircraft number=: 17 
x-pos         , y-pos         , x-pos         , y-pos         , direction
763.726196, 36.57692, 806.1553, 39.50307, 1   
160.938461, 323.3399, 212.1461, 370.1584, 1   
301.393860, 384.7892, 376.0107, 381.8630, 1   
455.016937, 358.4538, 534.0230, 416.9769, 1   
105.341537, 434.5338, 200.4415, 428.6815, 1   
96.563080 , 534.0230, 196.0523, 532.5599, 1   
114.120003, 627.6600, 193.1261, 627.6600, 1   
112.656921, 712.5184, 190.1999, 716.9077, 1   
108.267693, 804.6923, 187.2738, 800.3031, 1   
301.393860, 797.3769, 374.5476, 798.8400, 1   
297.004608, 693.4984, 378.9369, 694.9615, 1   
282.373840, 604.2507, 380.3999, 599.8615, 1   
488.667694, 594.0092, 536.9492, 553.0430, 1   
478.426147, 724.2230, 535.4861, 721.2969, 0   
615.955383, 577.9154, 658.3846, 579.3784, 0   
614.492310, 795.9138, 671.5523, 792.9877, 0   
618.881531, 866.1415, 673.0153, 867.6046, 0   


filename=: 32.jpg,  aircraft number=: 12 
x-pos         , y-pos         , x-pos         , y-pos         , direction
889.550781, 115.5830, 1047.563, 118.5092, 1   
583.767700, 146.3076, 618.8815, 144.8446, 1   
583.767700, 193.1261, 620.3446, 190.1999, 1   
574.989258, 248.7230, 634.9754, 245.7969, 1   
585.230774, 301.3938, 639.3646, 299.9307, 1   
579.378479, 359.9169, 624.7338, 358.4538, 1   
579.378479, 412.5877, 621.8076, 411.1246, 1   
582.304626, 471.1107, 642.2907, 471.1107, 1   
689.109253, 468.1846, 705.2030, 504.7615, 0   
703.739990, 241.4077, 750.5584, 241.4077, 1   
693.498474, 193.1261, 741.7800, 188.7369, 1   
621.807678, 582.3046, 665.7000, 583.7677, 1   


filename=: 33.jpg,  aircraft number=: 31 
x-pos         , y-pos         , x-pos         , y-pos         , direction
152.160004, 512.0769, 179.9584, 536.9492, 1   
228.240005, 604.2507, 251.6492, 594.0092, 1   
241.407700, 630.5861, 264.8169, 620.3446, 1   
256.038452, 673.0153, 279.4476, 659.8477, 1   
345.286163, 601.3246, 381.8630, 624.7338, 0   
406.735382, 572.0631, 438.9230, 595.4722, 0   
776.893860, 529.6338, 768.1154, 509.1507, 1   
826.638489, 501.8353, 847.1215, 491.5938, 0   
814.933838, 434.5338, 839.8061, 427.2184, 0   
852.973877, 512.0769, 873.4569, 497.4461, 1   
915.886169, 457.9430, 937.8323, 449.1646, 0   
943.684631, 468.1846, 962.7046, 457.9430, 1   
1013.91235, 311.6353, 1032.932, 301.3938, 0   
1025.61694, 348.2123, 1046.099, 336.5076, 0   
1044.63696, 383.3261, 1062.193, 374.5476, 0   
1057.80468, 355.5277, 1072.435, 346.7492, 1   
1057.80468, 416.9769, 1079.750, 408.1984, 0   
1027.08007, 141.9184, 1065.119, 153.6230, 1   
1051.95227, 117.0461, 1084.140, 138.9923, 1   
1195.33386, 54.13384, 1208.501, 96.56308, 1   
1190.94458, 193.1261, 1217.280, 179.9584, 1   
1186.55542, 215.0723, 1204.112, 206.2938, 0   
1082.67700, 237.0184, 1101.696, 228.2400, 0   
1110.47546, 245.7969, 1132.421, 234.0923, 1   
1126.56921, 283.8369, 1152.904, 269.2061, 1   
1141.20007, 317.4877, 1160.219, 307.2461, 1   
1209.96460, 226.7769, 1230.447, 216.5353, 1   
1221.66931, 263.3538, 1245.078, 251.6492, 1   
1215.81689, 285.3000, 1233.373, 275.0584, 0   
1239.22619, 298.4677, 1258.246, 289.6892, 1   
1253.85693, 333.5815, 1274.339, 321.8769, 1   


filename=: 34.jpg,  aircraft number=: 6 
x-pos         , y-pos         , x-pos         , y-pos         , direction
258.964630, 449.1646, 288.2261, 529.6338, 1   
229.703079, 772.5046, 234.0923, 678.8676, 1   
333.581543, 788.5984, 335.0446, 708.1292, 1   
389.178467, 501.8353, 358.4538, 425.7554, 0   
450.627686, 378.9369, 482.8153, 460.8692, 1   
713.981567, 648.1430, 709.5923, 558.8953, 1   


filename=: 35.jpg,  aircraft number=: 25 
x-pos         , y-pos         , x-pos         , y-pos         , direction
244.333847, 920.2753, 241.4077, 902.7185, 0   
425.755402, 579.3784, 441.8492, 614.4923, 0   
700.813843, 852.9738, 697.8876, 832.4907, 1   
645.216919, 746.1692, 643.7538, 724.2230, 0   
645.216919, 692.0354, 642.2907, 673.0153, 0   
667.163086, 639.3646, 665.7000, 613.0292, 0   
690.572327, 636.4384, 689.1092, 611.5661, 0   
692.035400, 692.0354, 692.0354, 668.6261, 0   
670.089233, 747.6323, 670.0892, 724.2230, 0   
694.961548, 746.1692, 692.0354, 724.2230, 0   
718.370789, 482.8153, 763.7261, 482.8153, 0   
694.961548, 545.7277, 694.9615, 520.8554, 0   
768.115417, 536.9492, 765.1892, 520.8554, 1   
747.632324, 449.1646, 765.1892, 418.4400, 1   
639.364624, 441.8492, 678.8676, 409.6615, 1   
626.196960, 383.3261, 652.5323, 383.3261, 1   
637.901550, 323.3399, 673.0153, 355.5277, 1   
689.109253, 307.2461, 712.5184, 345.2861, 1   
724.223083, 283.8369, 740.3169, 308.7092, 1   
734.464600, 242.8707, 757.8738, 206.2938, 1   
686.183105, 242.8707, 711.0554, 206.2938, 1   
634.975403, 234.0923, 667.1630, 204.8307, 1   
629.123108, 118.5092, 664.2369, 150.6969, 1   
684.720032, 99.48923, 692.0354, 121.4353, 1   
705.555359, 38.06464, 674.2879, 39.42409, 0   


filename=: 36.jpg,  aircraft number=: 6 
x-pos         , y-pos         , x-pos         , y-pos         , direction
317.487701, 168.2538, 380.3999, 133.1399, 0   
368.695404, 237.0184, 443.3123, 194.5892, 0   
399.420013, 294.0784, 443.3123, 267.7430, 0   
466.721558, 392.1046, 517.9292, 358.4538, 0   
554.506165, 528.1707, 554.5061, 504.7615, 1   
740.901062, 819.7492, 754.4956, 844.2194, 0   


filename=: 37.jpg,  aircraft number=: 7 
x-pos         , y-pos         , x-pos         , y-pos         , direction
430.144623, 534.0230, 428.6815, 395.0307, 0   
743.243103, 371.6215, 754.9476, 519.3923, 1   
577.915405, 177.0323, 574.9892, 33.65076, 0   
728.612305, 29.26153, 733.0015, 175.5692, 1   
437.460022, 734.4646, 434.5338, 895.4030, 1   
604.250793, 898.3292, 604.2507, 731.5384, 0   
763.726196, 724.2230, 769.5784, 886.6246, 1   


filename=: 38.jpg,  aircraft number=: 13 
x-pos         , y-pos         , x-pos         , y-pos         , direction
223.850769, 782.7461, 288.2261, 803.2292, 1   
267.743073, 735.9277, 318.9507, 773.9677, 1   
517.929260, 630.5861, 539.8753, 692.0354, 1   
